   -8   -2    0    1    1   -0.004405   -0.000001
   -8   -2    0    2    1   -0.003781   -0.000056
   -8   -2    0    1    2    0.010214   -0.000082
   -8   -2    0    2    2   -0.000310    0.000001
   -8   -1    0    1    1   -0.004176    0.000005
   -8   -1    0    2    1   -0.014497   -0.000025
   -8   -1    0    1    2    0.009927   -0.000076
   -8   -1    0    2    2    0.000891   -0.000005
   -8    0    0    1    1   -0.003134    0.000001
   -8    0    0    2    1   -0.012248    0.000047
   -8    0    0    1    2   -0.004622   -0.000056
   -8    0    0    2    2    0.002207   -0.000001
   -8    1    0    1    1    0.001522    0.000001
   -8    1    0    2    1    0.007348    0.000038
   -8    1    0    1    2   -0.014491    0.000001
   -8    1    0    2    2    0.000783   -0.000001
   -8    2    0    1    1    0.003194    0.000001
   -8    2    0    2    1    0.009479    0.000014
   -8    2    0    1    2   -0.003945    0.000011
   -8    2    0    2    2   -0.001164   -0.000001
   -8    3    0    1    1   -0.001968   -0.000001
   -8    3    0    2    1   -0.003000    0.000047
   -8    3    0    1    2    0.005390    0.000001
   -8    3    0    2    2   -0.000375    0.000001
   -8    4    0    1    1   -0.002053   -0.000000
   -8    4    0    2    1    0.002496    0.000013
   -8    4    0    1    2    0.001217    0.000049
   -8    4    0    2    2    0.000268    0.000000
   -8    5    0    1    1    0.003441   -0.000002
   -8    5    0    2    1    0.008612   -0.000041
   -8    5    0    1    2    0.000706    0.000032
   -8    5    0    2    2   -0.000816    0.000002
   -8    6    0    1    1    0.001689   -0.000001
   -8    6    0    2    1   -0.001079    0.000004
   -8    6    0    1    2    0.004363   -0.000011
   -8    6    0    2    2   -0.000551    0.000001
   -8    7    0    1    1   -0.001326   -0.000001
   -8    7    0    2    1    0.000614   -0.000007
   -8    7    0    1    2    0.002220    0.000033
   -8    7    0    2    2    0.000179    0.000001
   -8    8    0    1    1    0.002722   -0.000003
   -8    8    0    2    1    0.008653   -0.000087
   -8    8    0    1    2    0.001901    0.000025
   -8    8    0    2    2   -0.000671    0.000003
   -7  -15    0    1    1   -0.001327    0.000002
   -7  -15    0    2    1   -0.000752    0.000108
   -7  -15    0    1    2   -0.005538   -0.000007
   -7  -15    0    2    2    0.000180   -0.000002
   -7  -14    0    1    1   -0.000731   -0.000000
   -7  -14    0    2    1    0.001265    0.000075
   -7  -14    0    1    2    0.002221    0.000061
   -7  -14    0    2    2    0.000005    0.000000
   -7  -13    0    1    1   -0.000081   -0.000000
   -7  -13    0    2    1    0.000005    0.000027
   -7  -13    0    1    2   -0.003206   -0.000013
   -7  -13    0    2    2    0.000285    0.000000
   -7  -12    0    1    1   -0.002362    0.000001
   -7  -12    0    2    1   -0.001990    0.000048
   -7  -12    0    1    2   -0.007619   -0.000035
   -7  -12    0    2    2    0.000462   -0.000001
