0.84626	-3.83517
0.86242	-3.92054
0.87858	-4.00849
0.89473	-4.09815
0.91089	-4.18873
0.92705	-4.2795
0.94321	-4.33174
0.95937	-4.3073
0.97552	-4.28148
0.99168	-4.25428
1.00784	-4.22574
1.024	-4.19586
1.04015	-4.16469
1.05631	-4.13224
1.07247	-4.09854
1.08863	-4.06362
1.10478	-4.02752
1.12094	-3.99027
1.1371	-3.95192
1.15326	-3.9125
1.16942	-3.87207
1.18557	-3.83067
1.20173	-3.78837
1.21789	-3.74522
1.23405	-3.70129
1.2502	-3.65665
1.26636	-3.61138
1.28252	-3.56558
1.29868	-3.51932
1.31483	-3.47271
1.33099	-3.42587
1.34715	-3.37891
1.36331	-3.33197
1.37947	-3.28518
1.39562	-3.23869
1.41178	-3.19267
1.42794	-3.14729
1.4441	-3.10274
1.46025	-3.05922
1.47641	-3.01692
1.49257	-2.97607
1.50873	-2.93689
1.52488	-2.8996
1.54104	-2.86444
1.5572	-2.83163
1.57336	-2.80138
1.58952	-2.77391
1.60567	-2.7494
1.62183	-2.72802
1.63799	-2.7099

1.63799	-2.7099
1.62183	-2.69515
1.60567	-2.68383
1.58952	-2.67597
1.57336	-2.67153
1.5572	-2.67047
1.54104	-2.67268
1.52488	-2.67801
1.50873	-2.68631
1.49257	-2.69735
1.47641	-2.71093
1.46025	-2.7268
1.4441	-2.7447
1.42794	-2.76437
1.41178	-2.78553
1.39562	-2.80791
1.37947	-2.83125
1.36331	-2.85526
1.34715	-2.87968
1.33099	-2.90425
1.31483	-2.92868
1.29868	-2.95273
1.28252	-2.97611
1.26636	-2.99855
1.2502	-3.01978
1.23405	-3.0395
1.21789	-3.05742
1.20173	-3.07322
1.18557	-3.08655
1.16942	-3.09706
1.15326	-3.10437
1.1371	-3.10806
1.12094	-3.1077
1.10478	-3.10285
1.08863	-3.09303
1.07247	-3.07778
1.05631	-3.05668
1.04015	-3.02934
1.024	-2.99546
1.00784	-2.95484
0.99168	-2.90747
0.97552	-2.85348
0.95937	-2.7932
0.94321	-2.72715
0.92705	-2.65602
0.91089	-2.58067
0.89473	-2.50207
0.87858	-2.42133
0.86242	-2.33964
0.84626	-2.25822
0.8301	-2.17842
0.81395	-2.10159
0.79779	-2.02914
0.78163	-1.96249
0.76547	-1.90304
0.74932	-1.85216
0.73316	-1.81109
0.717	-1.78091
0.70084	-1.76245
0.68468	-1.75624
0.68468	-1.75624
0.67308	-1.75647
0.66147	-1.75719
